0.9869422912597656,6,7
4.026859521865845,6,28
1.0835485458374023,6,1
19.311058044433594,6,28
1.0577757358551025,4,19
0.8890140056610107,6,1
4,35
8,3
1.8173811435699463,8,35
1.1046230792999268,6,34
0.9242126941680908,6,18
0.9693686962127686,4,3
4.092100143432617,12,19
1.5707783699035645,4,35
8,35
6,34
0.9756178855895996,10,19
1.0470170974731445,8,34
0.9474546909332275,8,27
1.4885258674621582,6,19
35.81997895240784,6,28
12,28
1.0427827835083008,6,19
27.34091854095459,8,28
3.9856913089752197,8,27
10,28
4,35
0.9949929714202881,10,27
0.9907627105712891,6,35
8,18
1.0876522064208984,4,35
16.29171872138977,8,35
4,35
0.938084602355957,10,3
27.04422378540039,6,28
1.0216259956359863,8,28
4.1806864738464355,4,28
1.1261358261108398,6,7
1.0975258350372314,8,28
1.1235272884368896,4,28
16.60625958442688,4,34
1.012709379196167,10,35
1.1103615760803223,6,28
10,34
1.141723871231079,6,19
35.93682336807251,8,19
6,3
1.2308299541473389,4,27
27.32091450691223,6,18
18.808786630630493,4,27
0.9585728645324707,6,3
3.7966039180755615,6,27
1.004650592803955,4,34
3.0321907997131348,12,27
6,35
2.0975441932678223,6,18
6,35
1.0480310916900635,10,35
4,7
0.9712462425231934,4,28
8,27
10,28
0.9487564563751221,6,27
6.557277679443359,8,27
1.0739672183990479,12,34
1.115699291229248,8,19
3.5489351749420166,8,27
1.3256990909576416,6,7
1.1361467838287354,10,7
1.015049695968628,6,3
7.827234268188477,6,28
1.0487377643585205,4,3
3.069916009902954,6,27
0.9809951782226562,8,19
2.2000722885131836,6,7
1.0574352741241455,4,3
4.823348522186279,6,3
1.5755462646484375,4,27
4,34
3.9303510189056396,4,7
35.969902992248535,8,34
1.0463752746582031,10,3
10,28
1.0528678894042969,2,7
1.0491483211517334,6,35
6,28
0.943000316619873,10,3
40.428282260894775,10,7
1.4517323970794678,6,18
1.0101830959320068,6,35
0.9415075778961182,8,27
26.427358627319336,6,34
8.996259927749634,10,27
1.0585994720458984,10,34
1.1350343227386475,6,3
4,28
1.0341575145721436,6,27
12,28
45.588823318481445,10,34
1.109494686126709,6,28
2,19
1.130903720855713,6,34
10,27
35.917824268341064,8,7
1.0199882984161377,12,7
1.0189762115478516,2,34
2.980121612548828,8,7
1.1224381923675537,6,35
2.1768484115600586,6,35
0.9628787040710449,6,18
0.9615268707275391,6,27
2.9554495811462402,10,28
0.960935115814209,6,35
3.3184492588043213,8,35
1.0747361183166504,6,7
6,35
1.2271356582641602,6,27
1.0379717350006104,6,27
4,3
1.6602649688720703,6,34
0.9701333045959473,8,18
0.9813034534454346,4,19
8,28
1.396667718887329,6,28
10,28
1.0886335372924805,8,35
8,28
1.0344264507293701,6,27
0.9775283336639404,4,27
1.2650749683380127,18,7
1.0362827777862549,6,19
1.0925722122192383,8,7
2,34
1.1294617652893066,8,27
10,3
1.3746280670166016,4,18
1.664515495300293,4,35
10.71912145614624,6,28
2,18
3.998918294906616,8,18
1.5805182456970215,6,34
6,7
1.034982681274414,8,7
6,27
19.27560544013977,6,28
24.799601078033447,6,28
8.725184202194214,8,18
0.9367001056671143,8,28
2.721592664718628,6,3
2,27
4,35
1.0589730739593506,6,19
19.240695238113403,6,28
6,34
8,27
0.9817955493927002,6,34
4,27
0.9858763217926025,10,7
0.9726994037628174,4,7
1.4675829410552979,10,27
0.9367702007293701,10,3
0.9212186336517334,4,27
10,34
1.1111342906951904,4,35
19.176251649856567,4,19
1.5369939804077148,6,35
0.9549951553344727,10,27
4,28
4,28
7.5939671993255615,6,18
0.9835574626922607,6,34
1.8196611404418945,6,18
19.068004846572876,6,27
8,27
1.045745611190796,2,28
7.710279226303101,4,18
1.0158393383026123,8,27
6,27
8,28
1.2150068283081055,8,7
1.0073468685150146,10,35
2.6499180793762207,8,27
4,19
1.051422119140625,10,7
1.1144213676452637,8,18
2.300135612487793,6,35
1.1289191246032715,4,27
9.228644371032715,6,19
0.9968249797821045,6,34
0.9502592086791992,8,28
1.0943691730499268,10,34
28.105082511901855,6,1
4,35
8,35
1.2098255157470703,4,18
1.659855604171753,6,19
1.0873503684997559,6,34
5.6060285568237305,8,34
1.1020073890686035,10,18
1.2070209980010986,10,3
1.2173042297363281,2,18
3.8196051120758057,4,1
1.144380807876587,8,19
1.3194186687469482,10,27
2,35
29.103256225585938,6,34
0.9955322742462158,6,35
2.5055181980133057,6,34
4,28
8,19
2.289152145385742,10,34
8,35
1.171543836593628,8,19
1.2131545543670654,6,35
8,27
6,19
19.351481914520264,6,7
6,28
0.9241633415222168,8,27
1.4884693622589111,10,35
1.1351053714752197,2,27
6,1
0.9669280052185059,6,35
6,18
6,27
1.162384033203125,10,34
1.8064477443695068,8,35
0.9896845817565918,8,27
2,27
1.1326873302459717,8,3
7.052205801010132,6,1
6.130701780319214,8,1
1.1703681945800781,8,35
5.6064064502716064,6,7
1.2634527683258057,6,28
2.6418588161468506,6,28
1.0147736072540283,2,34
6.283374786376953,8,18
9.400015115737915,8,28
0.996279239654541,10,18
0.9117133617401123,6,3
1.1674704551696777,10,18
1.7002241611480713,4,35
10,19
36.04111981391907,10,34
0.9940388202667236,6,34
0.9765708446502686,4,7
0.994551420211792,8,27
3.528782606124878,4,27
27.079216957092285,4,3
19.050622701644897,4,35
2.3393778800964355,6,7
3.3257641792297363,10,35
27.159891605377197,6,35
26.559919834136963,12,7
1.0235395431518555,10,19
12.379359483718872,10,27
4.514333009719849,8,19
1.0059149265289307,8,18
27.323719024658203,10,3
1.0126748085021973,4,3
1.108302116394043,8,19
1.0606975555419922,6,19
2.4379775524139404,6,28
1.0444891452789307,6,3
1.2442281246185303,6,34
19.095983743667603,6,3
6.362881422042847,8,27
0.9885962009429932,6,7
3.00382924079895,6,28
1.3439066410064697,4,3
0.9594125747680664,10,7
0.99013352394104,6,7
4,19
6,34
1.4288723468780518,8,27
1.047680377960205,6,18
27.568466186523438,10,3
1.0931673049926758,10,35
0.9302077293395996,10,27
6,35
12,35
1.0041415691375732,6,35
0.8970215320587158,10,35
1.0297369956970215,10,35
10,7
8,35
1.0444564819335938,6,3
27.094578742980957,6,3
6,7
22.665470838546753,8,35
1.0830183029174805,4,18
7.885742425918579,10,28
8,27
6,18
0.8907158374786377,6,1
2.006000518798828,6,35
1.224687099456787,4,3
1.1488168239593506,4,18
27.630692958831787,6,3
19.07698702812195,4,27
1.193894624710083,4,28
27.343352794647217,6,34
0.9339950084686279,8,19
1.0016894340515137,8,19
27.3499698638916,10,7
1.656747579574585,8,18
1.0391430854797363,2,18
4,28
0.9238529205322266,8,27
2.752429723739624,6,35
112.31150341033936,6,35
1.109351396560669,12,35
1.1445307731628418,6,28
0.9305598735809326,2,27
6.4412407875061035,8,18
0.937894344329834,4,27
1.0747003555297852,8,19
10,27
1.2971644401550293,6,28
1.401432991027832,6,34
36.20664072036743,10,34
1.1188979148864746,6,19
1.209528923034668,6,3
1.0268771648406982,8,1
33.36724925041199,8,28
4,34
1.0071139335632324,8,7
1.0894980430603027,6,1
4,3
4,35
2,34
6,7
1.4463496208190918,6,28
0.9332921504974365,6,7
27.34435272216797,8,3
1.172828197479248,4,19
10,34
1.213761568069458,10,3
1.0492451190948486,8,18
10.210867643356323,8,27
6,27
